"study","group","pID","msg_condition","msg_number","msg_content","msg_valence","msg_medium","scale_name","item","value"
"bbprime_causal","untimed","bbprime_causal_s062","self",20,"health",NA,"news","msg_read","12",100
"bbprime_causal","comment","bbprime_causal_s063","self",20,"health",NA,"news","msg_read","12",100
"bbprime_causal","comment","bbprime_causal_s064","social",33,"health",NA,"news","msg_read","12",60
"bbprime_causal","timed","bbprime_causal_s065","control",65,"climate",NA,"news","msg_read","12",0
"bbprime_causal","comment","bbprime_causal_s066","self",11,"health",NA,"news","msg_read","12",53
"bbprime_causal","comment","bbprime_causal_s067","self",33,"health",NA,"news","msg_read","12",62
"bbprime_causal","untimed","bbprime_causal_s068","social",58,"health",NA,"news","msg_read","12",1
"bbprime_causal","timed","bbprime_causal_s069","social",43,"health",NA,"news","msg_read","12",10
"bbprime_causal","timed","bbprime_causal_s070","social",8,"climate",NA,"news","msg_read","12",70
"bbprime_causal","untimed","bbprime_causal_s071","self",85,"climate",NA,"news","msg_read","12",4
"bbprime_causal","comment","bbprime_causal_s072","social",74,"health",NA,"news","msg_read","12",50
"bbprime_causal","timed","bbprime_causal_s073","self",88,"health",NA,"news","msg_read","12",81
"bbprime_causal","untimed","bbprime_causal_s074","self",4,"climate",NA,"news","msg_read","12",26
"bbprime_causal","untimed","bbprime_causal_s075","control",12,"climate",NA,"news","msg_read","12",19
"bbprime_causal","comment","bbprime_causal_s076","self",41,"health",NA,"news","msg_read","12",100
"bbprime_causal","timed","bbprime_causal_s077","control",30,"climate",NA,"news","msg_read","12",12
"bbprime_causal","untimed","bbprime_causal_s078","control",70,"health",NA,"news","msg_read","12",17
"bbprime_causal","untimed","bbprime_causal_s079","self",82,"climate",NA,"news","msg_read","12",65
"bbprime_causal","untimed","bbprime_causal_s080","social",51,"health",NA,"news","msg_read","12",100
"bbprime_causal","untimed","bbprime_causal_s081","social",55,"climate",NA,"news","msg_read","12",95
"bbprime_causal","untimed","bbprime_causal_s082","self",38,"health",NA,"news","msg_read","12",84
"bbprime_causal","timed","bbprime_causal_s083","social",44,"health",NA,"news","msg_read","12",98
"bbprime_causal","comment","bbprime_causal_s084","control",32,"climate",NA,"news","msg_read","12",100
"bbprime_causal","untimed","bbprime_causal_s085","social",48,"climate",NA,"news","msg_read","12",85
"bbprime_causal","untimed","bbprime_causal_s086","social",27,"climate",NA,"news","msg_read","12",99
"bbprime_causal","timed","bbprime_causal_s087","self",9,"climate",NA,"news","msg_read","12",44
"bbprime_causal","comment","bbprime_causal_s088","social",20,"health",NA,"news","msg_read","12",86
"bbprime_causal","timed","bbprime_causal_s089","social",72,"climate",NA,"news","msg_read","12",0
"bbprime_causal","comment","bbprime_causal_s090","control",12,"climate",NA,"news","msg_read","12",0
"bbprime_causal","untimed","bbprime_causal_s091","social",77,"climate",NA,"news","msg_read","12",100
"bbprime_causal","untimed","bbprime_causal_s092","self",82,"climate",NA,"news","msg_read","12",100
"bbprime_causal","untimed","bbprime_causal_s093","control",18,"health",NA,"news","msg_read","12",98
"bbprime_causal","comment","bbprime_causal_s094","control",85,"climate",NA,"news","msg_read","12",61
"bbprime_causal","comment","bbprime_causal_s095","control",1,"climate",NA,"news","msg_read","12",56
"bbprime_causal","untimed","bbprime_causal_s096","self",27,"climate",NA,"news","msg_read","12",21
"bbprime_causal","comment","bbprime_causal_s097","self",79,"health",NA,"news","msg_read","12",100
"bbprime_causal","untimed","bbprime_causal_s098","social",44,"health",NA,"news","msg_read","12",72
"bbprime_causal","untimed","bbprime_causal_s099","control",45,"climate",NA,"news","msg_read","12",81
"bbprime_causal","untimed","bbprime_causal_s100","control",13,"climate",NA,"news","msg_read","12",60
"bbprime_causal","comment","bbprime_causal_s101","control",13,"climate",NA,"news","msg_read","12",24
"bbprime_causal","timed","bbprime_causal_s102","self",79,"health",NA,"news","msg_read","12",81
"bbprime_causal","comment","bbprime_causal_s103","social",87,"climate",NA,"news","msg_read","12",41
"bbprime_causal","untimed","bbprime_causal_s104","control",73,"climate",NA,"news","msg_read","12",61
"bbprime_causal","untimed","bbprime_causal_s105","control",48,"climate",NA,"news","msg_read","12",0
"bbprime_causal","untimed","bbprime_causal_s106","social",50,"climate",NA,"news","msg_read","12",60
"bbprime_causal","untimed","bbprime_causal_s107","social",3,"health",NA,"news","msg_read","12",81
"bbprime_causal","untimed","bbprime_causal_s108","self",41,"health",NA,"news","msg_read","12",100
"bbprime_causal","timed","bbprime_causal_s109","control",90,"climate",NA,"news","msg_read","12",100
"bbprime_causal","untimed","bbprime_causal_s110","control",17,"health",NA,"news","msg_read","12",73
"bbprime_causal","timed","bbprime_causal_s111","control",29,"health",NA,"news","msg_read","12",72
"bbprime_causal","untimed","bbprime_causal_s112","social",53,"climate",NA,"news","msg_read","12",50
"bbprime_causal","comment","bbprime_causal_s113","control",74,"health",NA,"news","msg_read","12",24
"bbprime_causal","comment","bbprime_causal_s114","control",61,"climate",NA,"news","msg_read","12",0
"bbprime_causal","untimed","bbprime_causal_s115","self",2,"health",NA,"news","msg_read","12",77
"bbprime_causal","untimed","bbprime_causal_s116","control",4,"climate",NA,"news","msg_read","12",0
"bbprime_causal","comment","bbprime_causal_s117","social",93,"health",NA,"news","msg_read","12",51
"bbprime_causal","timed","bbprime_causal_s118","control",78,"health",NA,"news","msg_read","12",33
"bbprime_causal","untimed","bbprime_causal_s119","social",48,"climate",NA,"news","msg_read","12",51
"bbprime_causal","comment","bbprime_causal_s120","social",16,"health",NA,"news","msg_read","12",90
"bbprime_causal","comment","bbprime_causal_s121","self",55,"climate",NA,"news","msg_read","12",82
"bbprime_causal","timed","bbprime_causal_s122","control",88,"health",NA,"news","msg_read","12",57
"bbprime_causal","untimed","bbprime_causal_s123","social",17,"health",NA,"news","msg_read","12",45
"bbprime_causal","comment","bbprime_causal_s124","control",26,"climate",NA,"news","msg_read","12",90
"bbprime_causal","untimed","bbprime_causal_s125","control",35,"health",NA,"news","msg_read","12",83
"bbprime_causal","timed","bbprime_causal_s126","self",45,"climate",NA,"news","msg_read","12",58
"bbprime_causal","timed","bbprime_causal_s127","social",60,"climate",NA,"news","msg_read","12",52
"bbprime_causal","comment","bbprime_causal_s128","social",84,"health",NA,"news","msg_read","12",95
"bbprime_causal","untimed","bbprime_causal_s129","control",74,"health",NA,"news","msg_read","12",84
"bbprime_causal","comment","bbprime_causal_s130","control",2,"health",NA,"news","msg_read","12",80
"bbprime_causal","comment","bbprime_causal_s131","social",54,"health",NA,"news","msg_read","12",7
"bbprime_causal","timed","bbprime_causal_s132","control",90,"climate",NA,"news","msg_read","12",60
"bbprime_causal","untimed","bbprime_causal_s133","self",40,"climate",NA,"news","msg_read","12",80
"bbprime_causal","comment","bbprime_causal_s134","social",38,"health",NA,"news","msg_read","12",0
"bbprime_causal","timed","bbprime_causal_s135","social",58,"health",NA,"news","msg_read","12",54
"bbprime_causal","comment","bbprime_causal_s136","social",66,"climate",NA,"news","msg_read","12",65
"bbprime_causal","untimed","bbprime_causal_s137","control",39,"health",NA,"news","msg_read","12",0
"bbprime_causal","untimed","bbprime_causal_s138","control",65,"climate",NA,"news","msg_read","12",14
"bbprime_causal","timed","bbprime_causal_s139","control",63,"climate",NA,"news","msg_read","12",98
"bbprime_causal","comment","bbprime_causal_s140","social",29,"health",NA,"news","msg_read","12",71
"bbprime_causal","timed","bbprime_causal_s141","control",39,"health",NA,"news","msg_read","12",61
"bbprime_causal","comment","bbprime_causal_s142","self",81,"climate",NA,"news","msg_read","12",89
"bbprime_causal","comment","bbprime_causal_s143","control",5,"health",NA,"news","msg_read","12",90
"bbprime_causal","untimed","bbprime_causal_s144","control",73,"climate",NA,"news","msg_read","12",100
"bbprime_causal","untimed","bbprime_causal_s145","self",22,"climate",NA,"news","msg_read","12",0
"bbprime_causal","timed","bbprime_causal_s146","self",29,"health",NA,"news","msg_read","12",98
"bbprime_causal","timed","bbprime_causal_s147","self",51,"health",NA,"news","msg_read","12",5
"bbprime_causal","untimed","bbprime_causal_s148","control",44,"health",NA,"news","msg_read","12",63
"bbprime_causal","timed","bbprime_causal_s149","self",15,"health",NA,"news","msg_read","12",27
"bbprime_causal","untimed","bbprime_causal_s150","social",1,"climate",NA,"news","msg_read","12",100
"bbprime_causal","timed","bbprime_causal_s151","self",54,"health",NA,"news","msg_read","12",74
"bbprime_causal","timed","bbprime_causal_s152","self",6,"climate",NA,"news","msg_read","12",29
"bbprime_causal","untimed","bbprime_causal_s153","control",56,"health",NA,"news","msg_read","12",0
"bbprime_causal","untimed","bbprime_causal_s154","control",70,"health",NA,"news","msg_read","12",19
"bbprime_causal","comment","bbprime_causal_s155","self",63,"climate",NA,"news","msg_read","12",91
"bbprime_causal","timed","bbprime_causal_s156","control",1,"climate",NA,"news","msg_read","12",100
"bbprime_causal","comment","bbprime_causal_s157","social",71,"climate",NA,"news","msg_read","12",100
"bbprime_causal","comment","bbprime_causal_s158","self",13,"climate",NA,"news","msg_read","12",3
"bbprime_causal","comment","bbprime_causal_s159","control",1,"climate",NA,"news","msg_read","12",98
"bbprime_causal","timed","bbprime_causal_s160","social",34,"health",NA,"news","msg_read","12",24
"bbprime_causal","untimed","bbprime_causal_s161","control",17,"health",NA,"news","msg_read","12",100
"bbprime_causal","timed","bbprime_causal_s162","control",73,"climate",NA,"news","msg_read","12",60
"bbprime_causal","timed","bbprime_causal_s163","social",60,"climate",NA,"news","msg_read","12",63
